timesteps,ep_env_score_mean,ep_rm_score_mean,ep_cushion_mean,ep_foul_rate,queries_used_so_far,rm_train_loss,relabel_delta_mean,relabel_delta_std
18096,0.01,0.05923016093671322,4.07,0.1,150,0.6770239472389221,0.0,0.0
18408,0.02,0.05571367630269378,4.26,0.1,150,0.6770239472389221,0.0,0.0
18720,0.01,0.059759417399764064,4.46,0.1,150,0.6770239472389221,0.0,0.0
19032,0.0,0.06147798761725426,4.45,0.09,150,0.6770239472389221,0.0,0.0
19344,0.0,0.059913896033540366,4.54,0.06,150,0.6770239472389221,0.0,0.0
19656,0.0,0.06185645155608654,4.13,0.14,150,0.6770239472389221,0.0,0.0
19968,0.01,0.061216643005609514,4.44,0.07,150,0.6770239472389221,0.0,0.0
20280,0.01,0.11611370135098696,4.15,0.13,200,0.6576425582170486,0.0,0.0
20592,0.01,0.12120661482214928,4.49,0.09,200,0.6576425582170486,0.0,0.0
20904,0.0,0.12288363188505173,4.36,0.14,200,0.6576425582170486,0.0,0.0
21216,0.0,0.12314338184893131,4.24,0.12,200,0.6576425582170486,0.0,0.0
21528,0.0,0.12462487503886223,4.19,0.2,200,0.6576425582170486,0.0,0.0
21840,0.0,0.12461416117846966,4.45,0.13,200,0.6576425582170486,0.0,0.0
22152,0.0,0.12549205102026462,4.4,0.11,200,0.6576425582170486,0.0,0.0
22464,0.0,0.12667784601449966,4.49,0.12,200,0.6576425582170486,0.0,0.0
22776,0.0,0.1260521300137043,4.33,0.13,200,0.6576425582170486,0.0,0.0
23088,0.0,0.1259376561641693,4.25,0.12,200,0.6576425582170486,0.0,0.0
23400,0.0,0.11856875656172633,4.58,0.12,200,0.6576425582170486,0.0,0.0
23712,0.0,0.12027121290564537,4.47,0.14,200,0.6576425582170486,0.0,0.0
24024,0.0,0.12050869483500719,4.41,0.11,200,0.6576425582170486,0.0,0.0
24336,0.0,0.1165174299478531,4.57,0.07,200,0.6576425582170486,0.0,0.0
24648,0.0,0.1181396896392107,4.39,0.17,200,0.6576425582170486,0.0,0.0
24960,0.0,0.1157198928296566,4.44,0.07,200,0.6576425582170486,0.0,0.0
25272,0.0,0.10293318072333932,4.18,0.1,250,0.6573681980371475,0.0,0.0
25584,0.0,0.10536701295524836,4.47,0.11,250,0.6573681980371475,0.0,0.0
25896,0.0,0.10504350095987319,4.57,0.11,250,0.6573681980371475,0.0,0.0
26208,0.0,0.10385522117838264,4.26,0.04,250,0.6573681980371475,0.0,0.0
26520,0.0,0.10319159248378128,4.3,0.14,250,0.6573681980371475,0.0,0.0
26832,0.01,0.101940081208013,4.63,0.09,250,0.6573681980371475,0.0,0.0
27144,0.0,0.1042178894765675,4.45,0.09,250,0.6573681980371475,0.0,0.0
27456,0.01,0.10758690088987351,4.57,0.06,250,0.6573681980371475,0.0,0.0
27768,0.01,0.10783552094362676,4.54,0.09,250,0.6573681980371475,0.0,0.0
28080,0.0,0.10823337581008673,4.3,0.08,250,0.6573681980371475,0.0,0.0
28392,0.0,0.10290824328083545,4.29,0.07,250,0.6573681980371475,0.0,0.0
28704,0.01,0.10671670012176036,4.52,0.09,250,0.6573681980371475,0.0,0.0
29016,0.0,0.1084932680428028,4.4,0.05,250,0.6573681980371475,0.0,0.0
29328,0.0,0.1050121167767793,4.75,0.07,250,0.6573681980371475,0.0,0.0
29640,0.0,0.10497344956733286,4.61,0.13,250,0.6573681980371475,0.0,0.0
29952,0.0,0.10587389070540666,4.46,0.06,250,0.6573681980371475,0.0,0.0
