timesteps,ep_env_score_mean,ep_rm_score_mean,ep_cushion_mean,ep_foul_rate,queries_used_so_far,rm_train_loss,relabel_delta_mean,relabel_delta_std
15600,0.02,-0.0015233493153937161,3.87,0.04,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
15912,0.0,-0.0034467213111929597,3.55,0.08,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
16224,0.03,-0.0014168150955811143,3.79,0.07,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
16536,0.02,0.0014007384132128208,3.5,0.08,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
16848,0.01,0.002385573370847851,3.65,0.06,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
17160,0.01,0.00635174413677305,3.75,0.1,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
17472,0.0,0.009228911872487516,3.81,0.06,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
17784,0.03,0.013362216884270311,3.59,0.06,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
18096,0.0,0.014411248036194592,3.58,0.06,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
18408,0.0,0.011379376850090921,3.34,0.12,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
18720,0.01,0.01533650622004643,3.37,0.03,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
19032,0.02,0.01827290963148698,3.65,0.04,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
19344,0.01,0.02180182729149237,3.32,0.07,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
19656,0.0,0.019754693452268837,3.34,0.07,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
19968,0.03,0.022595750475302337,3.53,0.02,150,0.6877672076225281,0.023873919621109962,0.03155684098601341
20280,0.02,0.06846590642817318,3.78,0.02,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
20592,0.01,0.06193928254768252,3.78,0.05,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
20904,0.02,0.052959615057334306,3.98,0.04,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
21216,0.0,0.054202645579352976,3.49,0.01,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
21528,0.01,0.0579089987417683,3.61,0.04,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
21840,0.02,0.053385574687272314,3.89,0.04,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
22152,0.01,0.05924970017746091,3.66,0.02,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
22464,0.02,0.05646946815773845,4.04,0.04,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
22776,0.0,0.06525489166378975,3.36,0.0,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
23088,0.03,0.06378199853003025,3.45,0.02,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
23400,0.01,0.060398378781974314,3.5,0.02,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
23712,0.02,0.06068762258626521,3.65,0.01,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
24024,0.0,0.06894823560491205,3.45,0.0,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
24336,0.01,0.06704497596248984,2.92,0.0,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
24648,0.01,0.062343331975862386,3.64,0.02,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
24960,0.0,0.07305200698785484,3.16,0.01,200,0.6842433512210846,0.0454060323536396,0.0317205972969532
25272,0.0,0.08884236238896846,4.06,0.03,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
25584,0.01,0.08374925754964352,4.9,0.02,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
25896,0.0,0.08658821053802968,3.41,0.02,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
26208,0.03,0.08222880816087126,3.54,0.01,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
26520,0.01,0.08330600824207067,3.77,0.01,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
26832,0.0,0.08353656094521283,3.68,0.03,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
27144,0.0,0.08318347439169883,3.92,0.01,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
27456,0.03,0.08574189801700413,3.49,0.05,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
27768,0.0,0.08767495058476925,3.4,0.01,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
28080,0.0,0.0829502410814166,3.83,0.06,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
28392,0.02,0.06869848523288966,4.92,0.09,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
28704,0.01,0.08622499655932188,2.97,0.0,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
29016,0.0,0.09113623760640621,3.09,0.02,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
29328,0.0,0.08749648187309504,3.23,0.0,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
29640,0.0,0.084293669834733,3.62,0.02,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
29952,0.0,0.0846173556894064,3.35,0.0,250,0.6851589232683182,0.019974280148744583,0.021059168502688408
