timesteps,ep_env_score_mean,ep_rm_score_mean,ep_cushion_mean,ep_foul_rate,queries_used_so_far,rm_train_loss,relabel_delta_mean,relabel_delta_std
14976,0.01,0.060822301125153896,3.67,0.27,100,0.6853324472904205,0.02978813461959362,0.025065230205655098
15288,0.01,0.03831979146227241,4.04,0.28,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
15600,0.02,0.03797830689698458,4.33,0.17,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
15912,0.03,0.0468628787714988,4.13,0.15,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
16224,0.0,0.046683150846511125,4.39,0.15,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
16536,0.01,0.053203652147203684,4.1,0.17,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
16848,0.01,0.05920204277150333,4.1,0.1,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
17160,0.03,0.06221307970583439,4.08,0.13,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
17472,0.02,0.059378878846764564,4.43,0.15,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
17784,0.0,0.06920947389677166,4.14,0.17,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
18096,0.0,0.0721428206562996,3.95,0.14,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
18408,0.01,0.07501197140663862,4.23,0.16,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
18720,0.01,0.07823462761938572,4.28,0.14,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
19032,0.0,0.07825302198529244,4.14,0.1,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
19344,0.0,0.07719291693530977,3.86,0.06,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
19656,0.0,0.07993516821414232,3.85,0.12,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
19968,0.01,0.08106936872005463,3.95,0.2,150,0.6850330531597137,0.010634448379278183,0.009259437210857868
20280,0.01,0.1622950068861246,4.33,0.17,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
20592,0.02,0.16335689023137093,4.65,0.15,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
20904,0.01,0.16428435549139978,4.37,0.13,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
21216,0.0,0.16591398112475872,4.79,0.16,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
21528,0.0,0.1672185691446066,4.17,0.16,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
21840,0.02,0.16849177807569504,4.08,0.13,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
22152,0.0,0.16903771579265595,4.45,0.16,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
22464,0.0,0.16682015493512153,4.32,0.16,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
22776,0.02,0.16640111066401006,3.77,0.15,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
23088,0.0,0.16958771236240863,4.07,0.13,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
23400,0.0,0.17029532074928283,4.26,0.14,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
23712,0.01,0.17027734473347664,4.01,0.14,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
24024,0.0,0.16892292678356172,4.14,0.1,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
24336,0.0,0.16693440094590187,4.0,0.12,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
24648,0.0,0.16840492084622383,3.94,0.19,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
24960,0.01,0.16911578118801118,3.92,0.24,200,0.6736339628696442,0.05177236348390579,0.03391415625810623
25272,0.0,0.16465069733560087,4.42,0.06,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
25584,0.0,0.16186924323439597,4.39,0.11,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
25896,0.01,0.16416999954730271,4.34,0.14,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
26208,0.0,0.1658410919085145,4.59,0.15,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
26520,0.0,0.1669165749847889,4.06,0.19,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
26832,0.01,0.17036272354424,4.34,0.15,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
27144,0.01,0.16882641829550266,4.3,0.18,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
27456,0.0,0.16595573991537094,4.38,0.15,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
27768,0.0,0.1666358459368348,3.91,0.1,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
28080,0.01,0.16768414989113808,4.03,0.13,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
28392,0.0,0.1712584913522005,4.19,0.17,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
28704,0.0,0.16909667201340198,4.06,0.16,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
29016,0.01,0.17106529928743838,4.23,0.13,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
29328,0.0,0.16773400597274304,4.06,0.11,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
29640,0.01,0.1670909472554922,3.97,0.19,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
29952,0.0,0.16996790759265423,3.97,0.22,250,0.6737952679395676,0.016650227829813957,0.013161621987819672
